,Project_Name,testname,FirstFailingRunID,Project_Hash
17342,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[26],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17343,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[26],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17344,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[27],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17345,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[27],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17346,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[28],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17347,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[28],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17348,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[29],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17349,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[29],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17350,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[30],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17351,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[30],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17352,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[31],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17353,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[31],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17354,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[32],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17355,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[32],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17356,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[33],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17357,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[33],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17358,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[34],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17359,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[34],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17360,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[35],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17361,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[35],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17362,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[36],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17363,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[36],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17364,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[37],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17365,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[37],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17366,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[38],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17367,spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[38],143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17368,spring-projects-spring-boot,org.springframework.boot.gradle.MainClassTests#buildFromRunTask,143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17369,spring-projects-spring-boot,org.springframework.boot.gradle.FlatdirTests#flatdir,143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17370,spring-projects-spring-boot,org.springframework.boot.gradle.WarPackagingTests#onlyJettyIsPackackedInWebInfLibProvided,143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17371,spring-projects-spring-boot,org.springframework.boot.gradle.WarPackagingTests#onlyTomcatIsPackackedInWebInfLibProvided,143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17372,spring-projects-spring-boot,org.springframework.boot.gradle.ClassifierTests#classifierInBootExtension,143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17373,spring-projects-spring-boot,org.springframework.boot.gradle.ClassifierTests#classifierInBootTask,143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17374,spring-projects-spring-boot,org.springframework.boot.gradle.MultiProjectRepackagingTests#repackageWithCommonFileDependency,143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17375,spring-projects-spring-boot,org.springframework.boot.gradle.MultiProjectRepackagingTests#repackageWithTransitiveFileDependency,143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17376,spring-projects-spring-boot,org.springframework.boot.gradle.CustomVersionManagementTests#customSpringVersionIsUsed,50000,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17377,spring-projects-spring-boot,org.springframework.boot.gradle.CustomVersionManagementTests#exclusionsAreStillInPlace,146,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17378,spring-projects-spring-boot,org.springframework.boot.gradle.InstallTests#cleanInstallApp,143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17379,spring-projects-spring-boot,org.springframework.boot.gradle.InstallTests#cleanInstallVersionManagement,143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17380,spring-projects-spring-boot,org.springframework.boot.gradle.InstallTests#cleanInstall,143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17381,spring-projects-spring-boot,org.springframework.boot.gradle.RepackagingTests#repackagingEnabled,143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17382,spring-projects-spring-boot,org.springframework.boot.gradle.RepackagingTests#repackagingEnabledWithCustomRepackagedJar,143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17383,spring-projects-spring-boot,org.springframework.boot.gradle.RepackagingTests#repackagingDisabledWithCustomRepackagedJarUsingStringJarTaskReference,143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17384,spring-projects-spring-boot,org.springframework.boot.gradle.RepackagingTests#repackagingEnableWithCustomRepackagedJarUsingStringJarTaskReference,143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17385,spring-projects-spring-boot,org.springframework.boot.gradle.RepackagingTests#repackageWithFileDependency,143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17386,spring-projects-spring-boot,org.springframework.boot.gradle.RepackagingTests#repackagingDisabled,143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17387,spring-projects-spring-boot,org.springframework.boot.gradle.RepackagingTests#repackagingDisabledWithCustomRepackagedJar,143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17388,spring-projects-spring-boot,org.springframework.boot.gradle.SpringLoadedTests#defaultJvmArgsArePreservedWhenLoadedAgentIsConfigured,146,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17389,spring-projects-spring-boot,org.springframework.boot.gradle.SpringLoadedTests#springLoadedCanBeUsedWithGradle16,143,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17391,spring-projects-spring-boot,sample.atomikos.SampleAtomikosApplicationTests#testTransactionRollback,51200,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17398,spring-projects-spring-boot,sample.data.elasticsearch.SampleElasticsearchApplicationTests#testDefaultSettings,54244,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17406,spring-projects-spring-boot,org.springframework.boot.cli.TestCommandIntegrationTests#spockAndJunitTester,50000,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17408,spring-projects-spring-boot,org.springframework.boot.cli.TestCommandIntegrationTests#integrationAutoConfigEmbeddedTest,145,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17409,spring-projects-spring-boot,org.springframework.boot.cli.TestCommandIntegrationTests#spockTester,50000,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17410,spring-projects-spring-boot,org.springframework.boot.cli.TestCommandIntegrationTests#integrationAutoConfigTest,145,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17413,spring-projects-spring-boot,org.springframework.boot.cli.TestCommandIntegrationTests#verifyFailures,50000,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17414,spring-projects-spring-boot,org.springframework.boot.cli.TestCommandIntegrationTests#integrationTest,145,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17443,spring-projects-spring-boot,org.springframework.boot.cli.DirectorySourcesIntegrationTests#runPathPattern,145,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17444,spring-projects-spring-boot,org.springframework.boot.cli.DirectorySourcesIntegrationTests#runDirectory,145,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17445,spring-projects-spring-boot,org.springframework.boot.cli.DirectorySourcesIntegrationTests#runDirectoryRecursive,145,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17446,spring-projects-spring-boot,org.springframework.boot.cli.ClassLoaderIntegrationTests#runWithIsolatedClassLoader,144,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17448,spring-projects-spring-boot,org.springframework.boot.cli.command.CommandRunnerIntegrationTests#debugAddsAutoconfigReport,145,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17491,spring-projects-spring-boot,org.springframework.boot.cli.GrabCommandIntegrationTests#customMetadata,4454,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17493,spring-projects-spring-boot,org.springframework.boot.cli.ReproIntegrationTests#securityDependencies,145,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17494,spring-projects-spring-boot,org.springframework.boot.cli.ReproIntegrationTests#dataJpaDependencies,145,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17495,spring-projects-spring-boot,org.springframework.boot.cli.ReproIntegrationTests#grabAntBuilder,145,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17496,spring-projects-spring-boot,org.springframework.boot.cli.ReproIntegrationTests#shellDependencies,144,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17497,spring-projects-spring-boot,org.springframework.boot.cli.SampleIntegrationTests#beansSample,144,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17498,spring-projects-spring-boot,org.springframework.boot.cli.SampleIntegrationTests#templateSample,144,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17499,spring-projects-spring-boot,org.springframework.boot.cli.SampleIntegrationTests#xmlSample,144,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17500,spring-projects-spring-boot,org.springframework.boot.cli.SampleIntegrationTests#webSample,144,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17501,spring-projects-spring-boot,org.springframework.boot.cli.SampleIntegrationTests#uiSample,144,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17502,spring-projects-spring-boot,org.springframework.boot.cli.SampleIntegrationTests#deviceSample,144,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17503,spring-projects-spring-boot,org.springframework.boot.cli.SampleIntegrationTests#jmsSample,144,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17504,spring-projects-spring-boot,org.springframework.boot.cli.SampleIntegrationTests#caching,144,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17505,spring-projects-spring-boot,org.springframework.boot.cli.SampleIntegrationTests#httpSample,144,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17506,spring-projects-spring-boot,org.springframework.boot.cli.SampleIntegrationTests#jobSample,144,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17507,spring-projects-spring-boot,org.springframework.boot.cli.SampleIntegrationTests#actuatorSample,144,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17508,spring-projects-spring-boot,org.springframework.boot.cli.SampleIntegrationTests#appSample,144,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17509,spring-projects-spring-boot,org.springframework.boot.cli.SampleIntegrationTests#txSample,144,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17510,spring-projects-spring-boot,org.springframework.boot.cli.SampleIntegrationTests#jobWebSample,144,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17511,spring-projects-spring-boot,org.springframework.boot.cli.SampleIntegrationTests#reactorSample,144,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17512,spring-projects-spring-boot,org.springframework.boot.cli.SampleIntegrationTests#integrationSample,144,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17527,spring-projects-spring-boot,org.springframework.boot.cli.compiler.grape.AetherGrapeEngineTests#dependencyResolution,50000,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17529,spring-projects-spring-boot,org.springframework.boot.cli.compiler.grape.AetherGrapeEngineTests#resolutionWithClassifier,50000,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17530,spring-projects-spring-boot,org.springframework.boot.cli.compiler.grape.AetherGrapeEngineTests#dependencyResolutionWithCustomClassLoader,50000,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17531,spring-projects-spring-boot,org.springframework.boot.cli.compiler.grape.AetherGrapeEngineTests#pomDependencyResolutionViaType,50000,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17533,spring-projects-spring-boot,org.springframework.boot.cli.compiler.grape.AetherGrapeEngineTests#nonTransitiveDependencyResolution,50000,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17534,spring-projects-spring-boot,org.springframework.boot.cli.compiler.grape.AetherGrapeEngineTests#dependencyResolutionWithExclusions,50000,cf24af0bfbfdd778bfb076947ea6f012a88f372d
17538,spring-projects-spring-boot,org.springframework.boot.cli.compiler.grape.AetherGrapeEngineTests#pomDependencyResolutionViaExt,50000,cf24af0bfbfdd778bfb076947ea6f012a88f372d
18190,spring-projects-spring-boot,sample.liquibase.SampleLiquibaseApplicationTests#testDefaultSettings,4454,cf24af0bfbfdd778bfb076947ea6f012a88f372d
18413,square-okhttp,com.squareup.okhttp.internal.http.ResponseCacheTest#cacheCanUseCriteriaBesidesVariantObeyed,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
18414,square-okhttp,com.squareup.okhttp.internal.http.ResponseCacheTest#requestOnlyIfCachedWithNoResponseCached,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
18415,square-okhttp,com.squareup.okhttp.internal.http.ResponseCacheTest#maxAgePreferredWithMaxAgeAndExpires,2540,129c937fb33328e1f4ee8815a94e89676f242c2c
18416,square-okhttp,com.squareup.okhttp.internal.http.ResponseCacheTest#contentLocationDoesNotPopulateCache,2540,129c937fb33328e1f4ee8815a94e89676f242c2c
18417,square-okhttp,com.squareup.okhttp.internal.http.ResponseCacheTest#clientPrematureDisconnectWithNoLengthHeaders,2540,129c937fb33328e1f4ee8815a94e89676f242c2c
18418,square-okhttp,com.squareup.okhttp.internal.http.ResponseCacheTest#setIfModifiedSince,2540,129c937fb33328e1f4ee8815a94e89676f242c2c
18419,square-okhttp,com.squareup.okhttp.internal.http.ResponseCacheTest#noDefaultExpirationForUrlsWithQueryString,2540,129c937fb33328e1f4ee8815a94e89676f242c2c
18420,square-okhttp,com.squareup.okhttp.internal.http.ResponseCacheTest#maxAgeInTheFutureWithDateHeader,2540,129c937fb33328e1f4ee8815a94e89676f242c2c
18421,square-okhttp,com.squareup.okhttp.internal.http.ResponseCacheTest#serverReturnsDocumentOlderThanCache,2540,129c937fb33328e1f4ee8815a94e89676f242c2c
18422,square-okhttp,com.squareup.okhttp.internal.http.ResponseCacheTest#responseCachingAndInputStreamSkipWithChunkedEncoding,2540,129c937fb33328e1f4ee8815a94e89676f242c2c
18423,square-okhttp,com.squareup.okhttp.internal.http.ResponseCacheTest#clientSuppliedConditionWithoutCachedResult,2540,129c937fb33328e1f4ee8815a94e89676f242c2c
18424,square-okhttp,com.squareup.okhttp.internal.http.ResponseCacheTest#requestPragmaNoCache,2540,129c937fb33328e1f4ee8815a94e89676f242c2c
18425,square-okhttp,com.squareup.okhttp.internal.http.ResponseCacheTest#cacheControlNoStoreAndExpirationDateInTheFuture,2697,129c937fb33328e1f4ee8815a94e89676f242c2c
18429,square-okhttp,com.squareup.okhttp.internal.http.ResponseCacheTest#getHeadersDeletesCached100LevelWarnings,2611,129c937fb33328e1f4ee8815a94e89676f242c2c
18431,square-okhttp,com.squareup.okhttp.internal.http.ResponseCacheTest#clientPrematureDisconnectWithContentLengthHeader,2611,129c937fb33328e1f4ee8815a94e89676f242c2c
18457,square-okhttp,com.squareup.okhttp.internal.http.ResponseCacheTest#etag,2719,129c937fb33328e1f4ee8815a94e89676f242c2c
18467,square-okhttp,com.squareup.okhttp.internal.http.ResponseCacheTest#authorizationResponseCachedWithMustRevalidate,2532,129c937fb33328e1f4ee8815a94e89676f242c2c
18468,square-okhttp,com.squareup.okhttp.internal.http.ResponseCacheTest#maxAgePreferredOverLowerSharedMaxAge,2532,129c937fb33328e1f4ee8815a94e89676f242c2c
18469,square-okhttp,com.squareup.okhttp.internal.http.ResponseCacheTest#responseCachingAndRedirects,2532,129c937fb33328e1f4ee8815a94e89676f242c2c
18577,square-okhttp,com.squareup.okhttp.AsyncApiTest#redirect,2566,129c937fb33328e1f4ee8815a94e89676f242c2c
18627,square-okhttp,com.squareup.okhttp.internal.spdy.SpdyConnectionTest#readSendsWindowUpdate,1,129c937fb33328e1f4ee8815a94e89676f242c2c
18632,square-okhttp,com.squareup.okhttp.internal.spdy.SpdyConnectionTest#receiveGoAwayHttp2,556,129c937fb33328e1f4ee8815a94e89676f242c2c
18641,square-okhttp,com.squareup.okhttp.internal.spdy.SpdyConnectionTest#pushPromiseStream,4,129c937fb33328e1f4ee8815a94e89676f242c2c
18642,square-okhttp,com.squareup.okhttp.internal.spdy.SpdyConnectionTest#serverClosesClientInputStream,0,129c937fb33328e1f4ee8815a94e89676f242c2c
18646,square-okhttp,com.squareup.okhttp.internal.spdy.SpdyConnectionTest#replyWithNoData,2597,129c937fb33328e1f4ee8815a94e89676f242c2c
18649,square-okhttp,com.squareup.okhttp.internal.spdy.SpdyConnectionTest#headersOnlyStreamIsClosedAfterReplyHeaders,5,129c937fb33328e1f4ee8815a94e89676f242c2c
18656,square-okhttp,com.squareup.okhttp.internal.spdy.SpdyConnectionTest#readSendsWindowUpdateHttp2,10,129c937fb33328e1f4ee8815a94e89676f242c2c
18659,square-okhttp,com.squareup.okhttp.internal.spdy.SpdyConnectionTest#receiveGoAway,224,129c937fb33328e1f4ee8815a94e89676f242c2c
18660,square-okhttp,com.squareup.okhttp.internal.spdy.SpdyConnectionTest#remoteSendsDataAfterInFinished,64,129c937fb33328e1f4ee8815a94e89676f242c2c
18664,square-okhttp,com.squareup.okhttp.internal.spdy.SpdyConnectionTest#initialSettingsWithWindowSizeAdjustsConnection,1867,129c937fb33328e1f4ee8815a94e89676f242c2c
18672,square-okhttp,com.squareup.okhttp.internal.spdy.SpdyConnectionTest#maxFrameSizeHonored,4708,129c937fb33328e1f4ee8815a94e89676f242c2c
18673,square-okhttp,com.squareup.okhttp.internal.spdy.SpdyConnectionTest#peerHttp2ServerZerosCompressionTable,27,129c937fb33328e1f4ee8815a94e89676f242c2c
18775,square-okhttp,com.squareup.okhttp.internal.http.HttpResponseCacheTest#responseSourceHeaderConditionalCacheNotFetched,2692,129c937fb33328e1f4ee8815a94e89676f242c2c
18776,square-okhttp,com.squareup.okhttp.internal.http.HttpResponseCacheTest#responseCaching_410,2692,129c937fb33328e1f4ee8815a94e89676f242c2c
18777,square-okhttp,com.squareup.okhttp.internal.http.HttpResponseCacheTest#clientPrematureDisconnectWithChunkedEncoding,2692,129c937fb33328e1f4ee8815a94e89676f242c2c
18790,square-okhttp,com.squareup.okhttp.internal.http.HttpResponseCacheTest#statisticsConditionalCacheMiss,2598,129c937fb33328e1f4ee8815a94e89676f242c2c
18791,square-okhttp,com.squareup.okhttp.internal.http.HttpResponseCacheTest#expirationDateInThePastWithLastModifiedHeader,2598,129c937fb33328e1f4ee8815a94e89676f242c2c
18792,square-okhttp,com.squareup.okhttp.internal.http.HttpResponseCacheTest#responseSourceHeaderFetched,2598,129c937fb33328e1f4ee8815a94e89676f242c2c
18801,square-okhttp,com.squareup.okhttp.internal.http.HttpResponseCacheTest#responseCachingByResponseCode,7436,129c937fb33328e1f4ee8815a94e89676f242c2c
18910,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#postFailsWithFixedLengthRequestForLargeRequest,16,129c937fb33328e1f4ee8815a94e89676f242c2c
18911,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#response300MultipleChoiceWithPost,2666,129c937fb33328e1f4ee8815a94e89676f242c2c
18914,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#digestAuthentication,2666,129c937fb33328e1f4ee8815a94e89676f242c2c
18921,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#requestBodySurvivesRetriesWithFixedLength,1067,129c937fb33328e1f4ee8815a94e89676f242c2c
18939,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#connectRetriesUntilConnectedOrFailed,4411,129c937fb33328e1f4ee8815a94e89676f242c2c
18958,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#connectViaHttpProxyToHttpsUsingBadProxyAndHttpResponseCache,0,129c937fb33328e1f4ee8815a94e89676f242c2c
18960,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#canSetNegativeChunkedStreamingMode,2698,129c937fb33328e1f4ee8815a94e89676f242c2c
18961,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#requestBodySurvivesRetriesWithBufferedBody,2698,129c937fb33328e1f4ee8815a94e89676f242c2c
18963,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#emptyResponseHeaderNameIsLenient,2698,129c937fb33328e1f4ee8815a94e89676f242c2c
18964,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#gzipWithRedirectAndConnectionReuse,2698,129c937fb33328e1f4ee8815a94e89676f242c2c
18965,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#redirectedWithNoLengthHeaders,2698,129c937fb33328e1f4ee8815a94e89676f242c2c
18966,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#fullyBufferedPostIsTooShort,2698,129c937fb33328e1f4ee8815a94e89676f242c2c
18967,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#fixedLengthUpload_smallBuffers,2698,129c937fb33328e1f4ee8815a94e89676f242c2c
18981,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#postFailsWithChunkedRequestForSmallRequest,3,129c937fb33328e1f4ee8815a94e89676f242c2c
18988,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#chunkedUpload_byteByByte,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
18989,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#redirectedWithChunkedEncoding,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
18990,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#setInvalidRequestMethodLowercase,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
18991,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#fullyBufferedPostIsTooLong,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
18992,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#redirectToAnotherOriginServer,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
18993,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#authenticateRealmUppercase,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
18994,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#postFailsWithBufferedRequestForSmallRequest,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
18995,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#inputStreamAvailableWithContentLengthHeader,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
18996,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#setProtocols,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
18997,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#connectionCloseInRequest,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
18998,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#response307WithOptions,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
19000,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#getOutputStreamOnGetFails,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
19001,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#earlyDisconnectDoesntHarmPoolingWithFixedLengthEncoding,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
19002,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#unauthorizedResponseHandling,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
19003,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#clientConfiguredCustomContentEncoding,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
19004,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#cannotSetNegativeFixedLengthStreamingMode,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
19005,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#response303SeeOtherWithPost,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
19007,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#chunkedUpload_smallBuffers,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
19010,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#setInvalidRequestMethodConnect,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
19011,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#serverShutdownOutput,32,129c937fb33328e1f4ee8815a94e89676f242c2c
19012,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#responseHeaders,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
19014,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#fixedLengthUpload_largeBuffers,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
19015,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#singleByteReadIsSigned,2515,129c937fb33328e1f4ee8815a94e89676f242c2c
19017,square-okhttp,com.squareup.okhttp.internal.http.URLConnectionTest#postFailsWithFixedLengthRequestForSmallRequest,16,129c937fb33328e1f4ee8815a94e89676f242c2c
